Restaurant_Link,Restaurant_ID,Name,Ratings,Cuisine
https://www.grubhub.com/restaurant/metro-bagel--cafe-5811-4th-ave-brooklyn/2461549,2461549,Metro Bagel & Cafe,39 ratings,Bagel
https://www.grubhub.com/restaurant/addictive-fried-chicken-333b-6th-ave-new-york/3295106,3295106,Addictive Fried Chicken,NA,American
https://www.grubhub.com/restaurant/express-deli-corp-i-5814-4th-ave-brooklyn/5608072,5608072,Express Deli Corp I,9 ratings,Hamburger
https://www.grubhub.com/restaurant/relapse-wraps-740-10th-ave-new-york/5268264,5268264,Relapse Wraps,NA,Sandwich
https://www.grubhub.com/restaurant/flatbush-discount-liquors-1023-flatbush-ave-brooklyn/4911112,4911112,Flatbush Discount Liquors,175 ratings,Alcohol
https://www.grubhub.com/restaurant/dean-organic-market-486-dean-st-brooklyn/866534,866534,Dean Organic Market,183 ratings,Dinner
https://www.grubhub.com/restaurant/la-rosita-flower-shop-551-e-168th-st-bronx-morrisania/3264919,3264919,La Rosita Flower Shop,5 ratings,American
https://www.grubhub.com/restaurant/beer-wine--spirits-by-gopuff-3000-jerome-ave-bronx/4777152,4777152,"Beer, Wine & Spirits by Gopuff",89 ratings,Convenience
https://www.grubhub.com/restaurant/caffe-aronne-112-greenwich-ave-new-york/2262645,2262645,Caffe Aronne,12 ratings,Coffee and Tea
https://www.grubhub.com/restaurant/stop--shop-deli-1000-jerusalem-ave-merrick/2875440,2875440,Stop & Shop Deli,NA,Breakfast
https://www.grubhub.com/restaurant/local-breakfast-spot-755-9th-ave--1b-new-york/2644602,2644602,Local Breakfast Spot,10 ratings,Breakfast
https://www.grubhub.com/restaurant/the-best-breakfast-company-7609-5th-ave-brooklyn/6033472,6033472,The Best Breakfast Company,14 ratings,Breakfast
https://www.grubhub.com/restaurant/fresh-choice-juice-bar-631-flatbush-ave-new-york/2896439,2896439,Fresh Choice Juice Bar,NA,Smoothies and Juices
https://www.grubhub.com/restaurant/the-burger-hole-607-9th-ave-new-york/2896708,2896708,The Burger Hole,6 ratings,Hamburger
https://www.grubhub.com/restaurant/italian-dessert-spot-353-w-125th-st-new-york/2711621,2711621,Italian Dessert Spot,5 ratings,Dessert
https://www.grubhub.com/restaurant/brooklyn-roasting-company-200-flushing-ave-brooklyn/3188509,3188509,Brooklyn Roasting Company,16 ratings,Coffee and Tea
https://www.grubhub.com/restaurant/ritas-delicatessen-97-stanton-st-new-york/3101510,3101510,Rita's Delicatessen,NA,Bodega
https://www.grubhub.com/restaurant/baskin-robbins-2248-central-park-ave-yonkers/5885072,5885072,Baskin-Robbins,10 ratings,Dessert
https://www.grubhub.com/restaurant/fort-green-food-market-186-dekalb-ave-brooklyn/1075141,1075141,Fort Green Food Market,40 ratings,Convenience
https://www.grubhub.com/restaurant/franklin-ave-liquors-740-franklin-ave-franklin-square/6422768,6422768,Franklin Ave Liquors,3 ratings,Alcohol
https://www.grubhub.com/restaurant/bcc-deli-corp-88-w-181st-st-bronx/3143887,3143887,BCC Deli Corp,NA,Breakfast
https://www.grubhub.com/restaurant/3m-gourmet-deli-corp-316-st-nicholas-ave-new-york/1701079,1701079,3M Gourmet Deli Corp,25 ratings,Bodega
https://www.grubhub.com/restaurant/village-convenience-store-8-centre-ave-east-rockaway/6410552,6410552,Village Convenience Store,NA,Convenience
https://www.grubhub.com/restaurant/olives-food-market-4200-baychester-avenue-bronx/4331072,4331072,Olives Food Market,9 ratings,Hamburger
https://www.grubhub.com/restaurant/el-bueno-deli-294-ave-uniondale/3356048,3356048,El Bueno Deli,NA,Cheesesteaks
https://www.grubhub.com/restaurant/fresh-king-market---beer--grocery-9-knolls-crescent-bronx/1967475,1967475,Fresh King Market - Beer & Grocery,117 ratings,Convenience
https://www.grubhub.com/restaurant/breakfast-burrito-floozy-122-e-57th-st-new-york/2295487,2295487,Breakfast Burrito Floozy,5 ratings,Breakfast
https://www.grubhub.com/restaurant/la-nueva-bakery-86-10-37th-ave-queens/4479880,4479880,La Nueva Bakery,10 ratings,Mexican
https://www.grubhub.com/restaurant/pier-market-place-682-11th-ave-new-york/7296192,7296192,Pier Market Place,NA,Hamburger
https://www.grubhub.com/restaurant/all-day-all-night-cafe-641-2nd-ave-new-york/3356317,3356317,All Day All Night Cafe,NA,Dessert
https://www.grubhub.com/restaurant/b-town-breakfast-sandwiches-16902-hillside-ave-queens/3332908,3332908,B-Town Breakfast Sandwiches,NA,Breakfast
https://www.grubhub.com/restaurant/marthas-breakfast-sandwiches-1117-broadway-brooklyn/3300972,3300972,Martha's Breakfast Sandwiches,5 ratings,Breakfast
https://www.grubhub.com/restaurant/the-pancake-spot-300-8th-ave-new-york/2016655,2016655,The Pancake Spot,41 ratings,Breakfast
https://www.grubhub.com/restaurant/for-five-coffee-roasters----brookfield-place-225-liberty-st-new-york/2368674,2368674,For Five Coffee Roasters - Brookfield Place,16 ratings,Coffee and Tea
https://www.grubhub.com/restaurant/east-one-coffee-roasters-170-w-23rd-st-new-york/1755851,1755851,East One Coffee Roasters,25 ratings,Breakfast
https://www.grubhub.com/restaurant/the-sandwich-doctor-1219-1st-avenue-new-york/3056641,3056641,The Sandwich Doctor,4 ratings,sandwich
https://www.grubhub.com/restaurant/metro-bagel--cafe-5811-4th-ave-brooklyn/2461549,2461549,Metro Bagel & Cafe,39 ratings,Bagel
https://www.grubhub.com/restaurant/addictive-fried-chicken-333b-6th-ave-new-york/3295106,3295106,Addictive Fried Chicken,NA,American
https://www.grubhub.com/restaurant/express-deli-corp-i-5814-4th-ave-brooklyn/5608072,5608072,Express Deli Corp I,9 ratings,Hamburger
https://www.grubhub.com/restaurant/relapse-wraps-740-10th-ave-new-york/5268264,5268264,Relapse Wraps,NA,Sandwich
https://www.grubhub.com/restaurant/flatbush-discount-liquors-1023-flatbush-ave-brooklyn/4911112,4911112,Flatbush Discount Liquors,175 ratings,Alcohol
https://www.grubhub.com/restaurant/dean-organic-market-486-dean-st-brooklyn/866534,866534,Dean Organic Market,183 ratings,Dinner
https://www.grubhub.com/restaurant/la-rosita-flower-shop-551-e-168th-st-bronx-morrisania/3264919,3264919,La Rosita Flower Shop,5 ratings,American
https://www.grubhub.com/restaurant/beer-wine--spirits-by-gopuff-3000-jerome-ave-bronx/4777152,4777152,"Beer, Wine & Spirits by Gopuff",89 ratings,Convenience
https://www.grubhub.com/restaurant/caffe-aronne-112-greenwich-ave-new-york/2262645,2262645,Caffe Aronne,12 ratings,Coffee and Tea
https://www.grubhub.com/restaurant/stop--shop-deli-1000-jerusalem-ave-merrick/2875440,2875440,Stop & Shop Deli,NA,Breakfast
https://www.grubhub.com/restaurant/local-breakfast-spot-755-9th-ave--1b-new-york/2644602,2644602,Local Breakfast Spot,10 ratings,Breakfast
https://www.grubhub.com/restaurant/the-best-breakfast-company-7609-5th-ave-brooklyn/6033472,6033472,The Best Breakfast Company,14 ratings,Breakfast
https://www.grubhub.com/restaurant/fresh-choice-juice-bar-631-flatbush-ave-new-york/2896439,2896439,Fresh Choice Juice Bar,NA,Smoothies and Juices
https://www.grubhub.com/restaurant/the-burger-hole-607-9th-ave-new-york/2896708,2896708,The Burger Hole,6 ratings,Hamburger
https://www.grubhub.com/restaurant/italian-dessert-spot-353-w-125th-st-new-york/2711621,2711621,Italian Dessert Spot,5 ratings,Dessert
https://www.grubhub.com/restaurant/brooklyn-roasting-company-200-flushing-ave-brooklyn/3188509,3188509,Brooklyn Roasting Company,16 ratings,Coffee and Tea
https://www.grubhub.com/restaurant/ritas-delicatessen-97-stanton-st-new-york/3101510,3101510,Rita's Delicatessen,NA,Bodega
https://www.grubhub.com/restaurant/baskin-robbins-2248-central-park-ave-yonkers/5885072,5885072,Baskin-Robbins,10 ratings,Dessert
https://www.grubhub.com/restaurant/fort-green-food-market-186-dekalb-ave-brooklyn/1075141,1075141,Fort Green Food Market,40 ratings,Convenience
https://www.grubhub.com/restaurant/franklin-ave-liquors-740-franklin-ave-franklin-square/6422768,6422768,Franklin Ave Liquors,3 ratings,Alcohol
https://www.grubhub.com/restaurant/bcc-deli-corp-88-w-181st-st-bronx/3143887,3143887,BCC Deli Corp,NA,Breakfast
https://www.grubhub.com/restaurant/3m-gourmet-deli-corp-316-st-nicholas-ave-new-york/1701079,1701079,3M Gourmet Deli Corp,25 ratings,Bodega
https://www.grubhub.com/restaurant/village-convenience-store-8-centre-ave-east-rockaway/6410552,6410552,Village Convenience Store,NA,Convenience
https://www.grubhub.com/restaurant/juice-generation-queens-520-47th-rd-long-island-city/2263901,2263901,Juice Generation (Queens),100 ratings,Coffee and Tea
https://www.grubhub.com/restaurant/scramble-town-cafe-1306-atlantic-ave-brooklyn/3267095,3267095,Scramble Town Cafe,NA,Breakfast
https://www.grubhub.com/restaurant/fresh-2-go-deli-corp-10402-liberty-ave-ozone-park/1260486,1260486,Fresh 2 Go Deli Corp,59 ratings,Breakfast
https://www.grubhub.com/restaurant/patisserie-chanson---upper-east-side-1293-3rd-avenue-new-york/7096304,7096304,Patisserie Chanson - Upper East Side,9 ratings,Dessert
https://www.grubhub.com/restaurant/mias-breakfast-bar-lexington-ave-1101-lexington-ave-new-york/2785771,2785771,Mia's Breakfast Bar (Lexington Ave),NA,Breakfast
https://www.grubhub.com/restaurant/the-one-breakfast-burrito-265-bedford-ave-brooklyn/3183577,3183577,The One Breakfast Burrito,12 ratings,Breakfast
https://www.grubhub.com/restaurant/zaros-family-bakery-port-authority-625-8th-ave-new-york/2565862,2565862,Zaro's Family Bakery (Port Authority),26 ratings,Breakfast
https://www.grubhub.com/restaurant/sullys-breakfast-sandwiches-154-7th-ave-new-york/3314432,3314432,Sully's Breakfast Sandwiches,5 ratings,Breakfast
https://www.grubhub.com/restaurant/egghead-breakfast-burritos-66-58-myrtle-ave-glendale/3038453,3038453,Egghead Breakfast Burritos,17 ratings,Breakfast
https://www.grubhub.com/restaurant/tonic-juice-bar-2126-caton-ave-brooklyn/3222042,3222042,Tonic Juice Bar,5 ratings,Smoothies and Juices
https://www.grubhub.com/restaurant/olives-food-market-4200-baychester-avenue-bronx/4331072,4331072,Olives Food Market,9 ratings,Hamburger
https://www.grubhub.com/restaurant/fresh-king-market---beer--grocery-9-knolls-crescent-bronx/1967475,1967475,Fresh King Market - Beer & Grocery,117 ratings,Convenience
https://www.grubhub.com/restaurant/la-nueva-bakery-86-10-37th-ave-queens/4479880,4479880,La Nueva Bakery,10 ratings,Mexican
https://www.grubhub.com/restaurant/b-town-breakfast-sandwiches-16902-hillside-ave-queens/3332908,3332908,B-Town Breakfast Sandwiches,NA,Breakfast
https://www.grubhub.com/restaurant/marthas-breakfast-sandwiches-1117-broadway-brooklyn/3300972,3300972,Martha's Breakfast Sandwiches,5 ratings,Breakfast
https://www.grubhub.com/restaurant/for-five-coffee-roasters----brookfield-place-225-liberty-st-new-york/2368674,2368674,For Five Coffee Roasters - Brookfield Place,16 ratings,Coffee and Tea
https://www.grubhub.com/restaurant/fresh-curry-183-church-street-new-york/1232884,1232884,Fresh Curry,16 ratings,Indian
https://www.grubhub.com/restaurant/the-sandwich-doctor-1219-1st-avenue-new-york/3056641,3056641,The Sandwich Doctor,4 ratings,sandwich
https://www.grubhub.com/restaurant/palace-on-fulton-pizza-chicken-pasta--halal-1882-fulton-st-brooklyn/308354,308354,"Palace On Fulton Pizza, Chicken, Pasta & Halal",141 ratings,Pizza
https://www.grubhub.com/restaurant/express-deli-corp-i-5814-4th-ave-brooklyn/5608072,5608072,Express Deli Corp I,9 ratings,Hamburger
https://www.grubhub.com/restaurant/relapse-wraps-740-10th-ave-new-york/5268264,5268264,Relapse Wraps,NA,Sandwich
https://www.grubhub.com/restaurant/flatbush-discount-liquors-1023-flatbush-ave-brooklyn/4911112,4911112,Flatbush Discount Liquors,175 ratings,Alcohol
https://www.grubhub.com/restaurant/dean-organic-market-486-dean-st-brooklyn/866534,866534,Dean Organic Market,183 ratings,Dinner
https://www.grubhub.com/restaurant/la-rosita-flower-shop-551-e-168th-st-bronx-morrisania/3264919,3264919,La Rosita Flower Shop,5 ratings,American
https://www.grubhub.com/restaurant/beer-wine--spirits-by-gopuff-3000-jerome-ave-bronx/4777152,4777152,"Beer, Wine & Spirits by Gopuff",89 ratings,Convenience
https://www.grubhub.com/restaurant/caffe-aronne-112-greenwich-ave-new-york/2262645,2262645,Caffe Aronne,12 ratings,Coffee and Tea
https://www.grubhub.com/restaurant/new-arrow-wine--liquor-inc-4804-avenue-n-brooklyn/6263080,6263080,New Arrow Wine & Liquor Inc,54 ratings,Alcohol
https://www.grubhub.com/restaurant/stop--shop-deli-1000-jerusalem-ave-merrick/2875440,2875440,Stop & Shop Deli,NA,Breakfast
https://www.grubhub.com/restaurant/fresh-choice-juice-bar-631-flatbush-ave-new-york/2896439,2896439,Fresh Choice Juice Bar,NA,Smoothies and Juices
https://www.grubhub.com/restaurant/the-burger-hole-607-9th-ave-new-york/2896708,2896708,The Burger Hole,6 ratings,Hamburger
https://www.grubhub.com/restaurant/italian-dessert-spot-353-w-125th-st-new-york/2711621,2711621,Italian Dessert Spot,5 ratings,Dessert
https://www.grubhub.com/restaurant/brooklyn-roasting-company-200-flushing-ave-brooklyn/3188509,3188509,Brooklyn Roasting Company,16 ratings,Coffee and Tea
https://www.grubhub.com/restaurant/ritas-delicatessen-97-stanton-st-new-york/3101510,3101510,Rita's Delicatessen,NA,Bodega
https://www.grubhub.com/restaurant/just-vegan-54-7th-ave-brooklyn/5654624,5654624,Just Vegan,NA,Salads
https://www.grubhub.com/restaurant/dubl-twister-ice-cream-and-coffee-shop-1443-york-ave-new-york/3119162,3119162,Dubl Twister Ice Cream and Coffee Shop,24 ratings,Dessert
https://www.grubhub.com/restaurant/baskin-robbins-2248-central-park-ave-yonkers/5885072,5885072,Baskin-Robbins,10 ratings,Dessert
https://www.grubhub.com/restaurant/juice-generation-queens-520-47th-rd-long-island-city/2263901,2263901,Juice Generation (Queens),100 ratings,Coffee and Tea
https://www.grubhub.com/restaurant/scramble-town-cafe-1306-atlantic-ave-brooklyn/3267095,3267095,Scramble Town Cafe,NA,Breakfast
https://www.grubhub.com/restaurant/fresh-2-go-deli-corp-10402-liberty-ave-ozone-park/1260486,1260486,Fresh 2 Go Deli Corp,59 ratings,Breakfast
https://www.grubhub.com/restaurant/patisserie-chanson---upper-east-side-1293-3rd-avenue-new-york/7096304,7096304,Patisserie Chanson - Upper East Side,9 ratings,Dessert
https://www.grubhub.com/restaurant/mias-breakfast-bar-lexington-ave-1101-lexington-ave-new-york/2785771,2785771,Mia's Breakfast Bar (Lexington Ave),NA,Breakfast
https://www.grubhub.com/restaurant/the-one-breakfast-burrito-265-bedford-ave-brooklyn/3183577,3183577,The One Breakfast Burrito,12 ratings,Breakfast
https://www.grubhub.com/restaurant/zaros-family-bakery-port-authority-625-8th-ave-new-york/2565862,2565862,Zaro's Family Bakery (Port Authority),26 ratings,Breakfast
https://www.grubhub.com/restaurant/sullys-breakfast-sandwiches-154-7th-ave-new-york/3314432,3314432,Sully's Breakfast Sandwiches,5 ratings,Breakfast
https://www.grubhub.com/restaurant/egghead-breakfast-burritos-66-58-myrtle-ave-glendale/3038453,3038453,Egghead Breakfast Burritos,17 ratings,Breakfast
https://www.grubhub.com/restaurant/tonic-juice-bar-2126-caton-ave-brooklyn/3222042,3222042,Tonic Juice Bar,5 ratings,Smoothies and Juices
https://www.grubhub.com/restaurant/olives-food-market-4200-baychester-avenue-bronx/4331072,4331072,Olives Food Market,9 ratings,Hamburger
https://www.grubhub.com/restaurant/fresh-king-market---beer--grocery-9-knolls-crescent-bronx/1967475,1967475,Fresh King Market - Beer & Grocery,117 ratings,Convenience
https://www.grubhub.com/restaurant/la-nueva-bakery-86-10-37th-ave-queens/4479880,4479880,La Nueva Bakery,10 ratings,Mexican
https://www.grubhub.com/restaurant/b-town-breakfast-sandwiches-16902-hillside-ave-queens/3332908,3332908,B-Town Breakfast Sandwiches,NA,Breakfast
https://www.grubhub.com/restaurant/marthas-breakfast-sandwiches-1117-broadway-brooklyn/3300972,3300972,Martha's Breakfast Sandwiches,5 ratings,Breakfast
https://www.grubhub.com/restaurant/for-five-coffee-roasters----brookfield-place-225-liberty-st-new-york/2368674,2368674,For Five Coffee Roasters - Brookfield Place,16 ratings,Coffee and Tea
https://www.grubhub.com/restaurant/fresh-curry-183-church-street-new-york/1232884,1232884,Fresh Curry,16 ratings,Indian
https://www.grubhub.com/restaurant/the-sandwich-doctor-1219-1st-avenue-new-york/3056641,3056641,The Sandwich Doctor,4 ratings,sandwich
https://www.grubhub.com/restaurant/palace-on-fulton-pizza-chicken-pasta--halal-1882-fulton-st-brooklyn/308354,308354,"Palace On Fulton Pizza, Chicken, Pasta & Halal",141 ratings,Pizza
https://www.grubhub.com/restaurant/express-deli-corp-i-5814-4th-ave-brooklyn/5608072,5608072,Express Deli Corp I,9 ratings,Hamburger
https://www.grubhub.com/restaurant/relapse-wraps-740-10th-ave-new-york/5268264,5268264,Relapse Wraps,NA,Sandwich
https://www.grubhub.com/restaurant/flatbush-discount-liquors-1023-flatbush-ave-brooklyn/4911112,4911112,Flatbush Discount Liquors,175 ratings,Alcohol
https://www.grubhub.com/restaurant/dean-organic-market-486-dean-st-brooklyn/866534,866534,Dean Organic Market,183 ratings,Dinner
https://www.grubhub.com/restaurant/la-rosita-flower-shop-551-e-168th-st-bronx-morrisania/3264919,3264919,La Rosita Flower Shop,5 ratings,American
https://www.grubhub.com/restaurant/beer-wine--spirits-by-gopuff-3000-jerome-ave-bronx/4777152,4777152,"Beer, Wine & Spirits by Gopuff",89 ratings,Convenience
https://www.grubhub.com/restaurant/caffe-aronne-112-greenwich-ave-new-york/2262645,2262645,Caffe Aronne,12 ratings,Coffee and Tea
https://www.grubhub.com/restaurant/new-arrow-wine--liquor-inc-4804-avenue-n-brooklyn/6263080,6263080,New Arrow Wine & Liquor Inc,54 ratings,Alcohol
https://www.grubhub.com/restaurant/stop--shop-deli-1000-jerusalem-ave-merrick/2875440,2875440,Stop & Shop Deli,NA,Breakfast
https://www.grubhub.com/restaurant/fresh-choice-juice-bar-631-flatbush-ave-new-york/2896439,2896439,Fresh Choice Juice Bar,NA,Smoothies and Juices
https://www.grubhub.com/restaurant/the-burger-hole-607-9th-ave-new-york/2896708,2896708,The Burger Hole,6 ratings,Hamburger
https://www.grubhub.com/restaurant/italian-dessert-spot-353-w-125th-st-new-york/2711621,2711621,Italian Dessert Spot,5 ratings,Dessert
https://www.grubhub.com/restaurant/brooklyn-roasting-company-200-flushing-ave-brooklyn/3188509,3188509,Brooklyn Roasting Company,16 ratings,Coffee and Tea
https://www.grubhub.com/restaurant/ritas-delicatessen-97-stanton-st-new-york/3101510,3101510,Rita's Delicatessen,NA,Bodega
https://www.grubhub.com/restaurant/just-vegan-54-7th-ave-brooklyn/5654624,5654624,Just Vegan,NA,Salads
https://www.grubhub.com/restaurant/dubl-twister-ice-cream-and-coffee-shop-1443-york-ave-new-york/3119162,3119162,Dubl Twister Ice Cream and Coffee Shop,24 ratings,Dessert
https://www.grubhub.com/restaurant/baskin-robbins-2248-central-park-ave-yonkers/5885072,5885072,Baskin-Robbins,10 ratings,Dessert
